iso3,v_name,1990,1995,2000,2005,2010,2015,2018
ARE,1,121.6927,119.4951,113.3846,83.9315,89.7015,120.2473,107.5778
ARE,2,139.5499,147.1899,151.7046,142.1574,130.1545,123.6592,123.2847
ARE,3,284.1986,363.834,315.4843,37.7031,80.8235,160.2503,182.9723
ARE,4,20.3858,24.5109,18.5365,33.6512,59.8772,61.0966,57.0681
ARE,5,13.3603,24.2751,15.2201,29.5562,36.5038,45.6749,40.5638
ARE,6,9.1425,9.8759,4.6746,14.2992,54.7688,53.9884,31.7294
ARE,7,221.1236,283.4011,258.7235,333.1864,339.0067,330.1907,337.6423
ARE,8,51.6156,29.55,7.3479,17.5042,16.249,39.8091,37.1763
ARE,9,63.3603,70.5804,62.9435,60.8664,37.7069,36.5636,38.3696
ARE,10,115.2747,142.1296,69.4617,48.3917,25.9233,28.3281,29.4186
ARE,11,32.6517,43.4795,48.6443,45.2754,44.1828,41.4241,40.5108
ARE,12,42.3346,41.2139,36.9205,30.5152,15.0944,25.144,29.8301
ARE,13,23.2203,26.0979,27.7283,18.4017,20.8212,19.9013,20.2419
ARE,14,65.7769,69.337,71.7208,63.9231,66.2028,63.3412,64.5332
ARE,15,191.558,240.2757,211.2672,265.3542,212.7869,182.947,132.6514
ARE,16,21.6994,23.5415,25.3513,29.9072,28.8707,23.0082,24.4935
ARE,17,0.4224,0.4661,0.8691,0.3823,0.3112,0.9454,1.0949
ARE,18,0.8897,1.1265,1.3405,1.0112,0.7942,0.8718,0.8858
ARE,22,58.1054,58.3579,58.8223,58.7655,58.1079,58.2304,58.2266
ARE,23,64.3224,77.4629,82.6213,79.8144,78.954,79.5808,80.1112
ARE,27,9.9318,9.3223,8.7555,8.4475,8.7369,8.88,8.8788
ARE,28,10.3521,10.3501,9.2281,9.5705,10.1961,10.5553,10.536
ARE,29,2.4518,2.3962,2.3764,2.3602,2.411,2.4389,2.4398
ARE,30,11.8351,9.4471,8.6857,7.0937,9.6772,11.6336,11.6254
ARE,31,1399.8353,1164.7042,1044.6694,1068.6507,1430.9187,1585.7211,1533.7775
ARE,33,319.4782,333.236,291.3321,273.1625,239.5658,250.3561,253.0519
ARE,34,18.8586,19.9153,33.566,16.9822,12.0525,13.4804,14.3203
ARE,35,11.4719,13.4684,12.0201,14.2786,11.5236,10.1147,7.6504
ARE,36,659.7539,692.0149,747.854,673.9805,597.116,594.7558,597.0735
ARE,37,3259.0601,3259.2298,3330.8546,3172.5345,3079.9706,3051.6671,3047.2684
ARE,38,109.8334,110.8259,108.5499,105.7706,91.4293,102.5653,106.4437
ARE,39,13.6261,14.2801,11.462,16.5731,15.708,17.3104,17.7704
ARE,40,186.2239,230.3719,427.4597,319.3618,277.9012,290.7972,290.6252
ARE,41,2340.3141,2638.9227,3355.0944,2399.3732,2065.1514,2112.2793,2120.0991
ARE,42,86.8237,88.5793,91.9281,97.6694,100.8089,99.7367,98.6386
ARE,43,384.1935,383.4569,489.9099,345.473,394.9269,356.4981,331.8175
ARE,45,1.0826,1.1748,1.3018,1.3423,1.2867,1.2918,1.2885
ARE,46,1.6677,1.764,1.8964,1.773,1.6957,1.6695,1.6655
ARE,47,19.7515,23.3123,27.2324,26.4831,23.932,23.6337,23.5328
ARE,48,1.476,1.7207,2.0032,1.5891,1.3228,1.3612,1.3638
ARE,49,273.6197,321.643,542.382,390.5043,407.3234,418.3339,419.5965
ARE,50,2.9197,3.0124,3.0127,3.0741,3.0953,3.0737,3.0722
ARE,51,123.1064,117.7848,123.4411,82.0446,86.2583,84.6657,84.8658
ARE,52,2.6681,2.4939,2.4899,2.1688,2.2029,2.1967,2.1971
ARE,53,8.159,7.8806,7.8177,7.7293,7.1907,7.4361,7.379
ARE,54,6.5697,7.7822,9.2157,9.2289,8.2261,8.513,8.5143
ARE,57,195.31,166.8329,163.5499,118.7412,126.6574,128.5031,129.1857
ARG,1,91.0361,95.8182,97.5228,97.2432,97.4887,94.4594,93.9958
ARG,2,125.1678,140.5181,126.4765,126.5285,118.6791,122.4997,123.8033
ARG,3,78.6672,144.9106,102.5853,53.5765,53.2121,53.2465,51.3361
ARG,4,8.6458,8.2168,6.543,8.3833,7.4919,7.0652,7.0108
ARG,5,3.4102,3.1392,3.3696,3.7146,4.3615,3.5699,3.575
ARG,6,0.697,1.0492,1.2262,0.7713,1.1553,1.1014,1.5648
ARG,7,90.2845,68.7023,85.5568,115.5727,191.8131,223.2408,174.3277
ARG,8,3.0062,3.9186,14.1369,12.1982,12.4413,10.9548,10.8131
ARG,9,14.3377,15.1014,19.331,21.3592,23.6323,24.2614,24.1818
ARG,10,80.0804,73.757,80.5775,74.6822,75.8864,79.3623,87.927
ARG,11,9.6867,12.1013,11.4209,10.5891,10.1057,11.5584,11.5926
ARG,12,7.1134,5.3878,6.4823,8.3931,17.0887,25.9936,30.1147
